year,countrycode,Shanon_index
2011,BM,4.1839531234883234
1977,NG,5.545158718596749
1993,CD,3.8220819971096303
2004,BZ,5.1587134067117022
2013,GE,1.1752891909987861
2002,NZ,3.9048397816857308
1979,FI,4.2450521951472231
2009,KR,2.9146210656443161
1981,PA,6.0987544642291862
2010,SR,1.2876303952597505
2017,VI,3.8063730727302647
2019,BH,3.540932246160982
2006,EG,3.6499525929751422
1978,MA,4.20814646635034
1991,MG,5.589063230878919
2021,IR,4.5165459050888552
2008,NA,4.1135312453801731
2016,SG,4.1435564726617944
1989,ZA,3.0632637381928762
2012,BT,4.895605011452024
2015,PG,4.5347863247215736
1984,DZ,4.0788316330200223
2009,PE,3.7503986898545052
1982,UY,1.6512306392845622
2005,UA,2.8448452716680088
1987,YE,4.247230681760616
2018,SR,4.8388953945423063
2006,AT,4.0741765582956289
2017,ST,3.8339729462666439
2019,KR,3.0842666013404139
2013,NA,4.2965438948585479
1999,JP,2.9043236557686058
2021,JE,3.9471800400869075
2006,FR,3.0263134327395402
2001,PE,6.0068821943506867
2000,TH,3.9327145123863647
2013,LU,3.5891952180996811
2012,AZ,2.93408357186982
1977,GB,2.8062552179674549
1978,CM,3.6507347256085318
1984,HU,3.503281164874529
2011,ET,5.1818330464779674
2014,GR,4.4756447009166536
2002,VN,5.7734606149617429
2004,GH,3.5755432990037304
1990,CR,4.9633491532284788
1989,EC,5.3850282363016007
2005,IM,2.1959672341703973
2012,BM,4.0558790874738406
2002,TH,4.7403066928485345
1985,PG,3.7614099313802849
1997,AT,3.9260972390202591
2018,MU,3.54680158218518
1979,EC,5.8204336261776612
2011,FR,3.647609987808079
2012,DE,3.787923068120103
2015,FK,2.0632096869839884
1998,HN,2.521975111553878
1971,BM,4.4038509785981281
2010,KY,3.649668996068641
2010,CZ,3.0962369202277404
1987,KE,4.0487284425252028
2016,RW,5.0695798074780463
2011,UY,3.7790074941885017
2019,LT,3.7997893417140629
1991,NO,3.7602198662143778
1986,RU,3.1091172464504413
2007,QA,3.5956597473350325
1991,TT,4.79168018661547
2019,WS,3.3245791373384042
1996,GT,5.4101008632296681
2021,FO,2.7815463862459846
2018,BF,3.6635495030942473
1992,SG,4.0245592003024608
1993,ID,3.9627931424135285
2003,NZ,3.8562680287430529
2005,KZ,3.4712714205599036
1969,KE,0.15947872082476575
1980,PA,7.2539860555654432
1989,PT,3.1300435292202167
2003,LV,2.8437076710994598
2006,NP,3.6408132244017293
1973,SE,3.4923361869335166
1994,HK,3.0131636990309394
2014,GD,3.8128090371571655
1977,GT,6.0240808819214893
2010,GP,1.0761283962798998
2015,UZ,4.0196992246111858
2007,PA,3.7828344992361567
2011,EE,3.5033920431097081
2023,NL,0.77557696348184124
2023,NP,2.0236048282452375
2023,GR,5.300416500327108
1969,NZ,2.469924175691911
1973,MZ,4.8901396132802386
1968,CL,4.0181660148320919
1998,BZ,4.6599050591034255
1999,GB,3.451795993449656
2007,CU,3.4170513817700545
1969,ES,2.2996108561786643
1953,ID,5.1641781438295284
1991,LC,3.1970208634071238
1991,JP,2.2305921641264894
1962,MY,4.8548650364344512
1960,MY,5.487435654233674
1984,ZZ,5.1549594412069712
1984,BR,6.3411197906575385
1986,NO,3.1755941550043336
2020,NO,4.4299882703173949
2011,SJ,2.7834050042061631
1971,NO,2.2374209622994297
2006,SJ,1.7218025992618957
2010,LK,4.7654481639077586
2011,SN,2.8145673605040664
1975,FI,4.1785892664752451
2012,IL,3.7807311039021165
1991,MY,5.38253768469071
2000,KW,3.7376217068677104
1992,DO,3.0248060440989848
1997,LA,5.0265745751033455
2010,JM,3.8212482131477228
1990,AR,3.4000426857139838
2020,GG,3.9517900858071418
1983,FI,4.0264085721073473
1997,TT,4.2428977595326378
2009,GI,2.468661120294426
1981,PE,2.0955264164429996
1988,JE,3.4699077197087136
2009,ZW,4.1721479153855867
1987,DE,1.9104457676044946
2008,SN,3.4536266816570471
2004,IR,2.4442813000406782
2011,HT,4.0293948908438626
2004,LT,5.572491584055757
1983,FR,2.2227688802119427
2010,SN,3.7573359529509
1976,ES,2.3892209179362496
1977,FR,2.8818373874730572
2006,DE,3.158043545512685
2015,SK,4.1410802074210729
1997,SV,4.2392391747995042
1999,SY,3.0398375718109891
1986,TT,4.9106874423942628
2020,GH,5.1841068825861925
2006,BS,2.0585690367551459
2017,VG,2.9210792391633351
1988,TR,3.8959775585610368
1980,TN,4.0368976976484054
2012,ZZ,2.2914719800251278
2009,SN,1.8611975760945283
1997,IE,2.5434043938685407
1974,CD,4.7370132656700266
1984,HK,3.5417765146524895
1981,TH,3.1933823705242195
1988,NL,2.7635575587507213
1998,PT,2.8159490494827017
2014,BQ,3.623963481186288
1980,BE,4.0029818453106865
1997,MW,5.153921506814978
1955,MX,6.8345351846439577
1954,MX,6.1401089793831041
1977,JM,4.4056963883403037
1972,AO,3.9206926187624584
1981,JP,3.6261198382147946
1991,ZA,3.2724411985192279
1966,AU,2.6591152983769448
1961,PE,6.2167249683294026
1958,SJ,3.4544922757513263
2023,BE,0.17676049507447011
1982,PH,2.3359838231708623
2007,KR,2.7859027626949793
2009,LK,4.9126829837066195
2017,MP,3.9542616200473306
2012,KH,4.6791929651695963
1973,AU,5.0465263492387056
1990,CN,4.8183316567429548
1958,GN,3.5850982653374386
1987,YT,1.8413903748459728
2008,FI,4.9966520436965833
1966,FI,4.3944410906233129
1994,FI,4.7343068060954465
2020,AX,4.48790821611467
1992,FI,4.6830271572367268
1963,FI,4.5087646132079211
2023,AX,4.0317542710774985
1998,FI,4.8100839890008311
1953,FI,6.6976119570597126
2011,GI,0.88797393376712663
2012,BZ,4.9265333216199236
1993,IS,2.0550849794321868
2000,SA,4.009537565850394
2009,PY,3.4436469788314161
2017,TG,3.99402617019447
2008,ZW,4.4610106235531113
1982,SA,4.0659151053068507
2011,GH,4.25724881644688
2021,EG,3.8522795948745459
1992,CO,6.8388121132782125
2009,MP,3.9052354688650137
2015,UM,2.4267780212655667
2010,AS,3.4772335775132546
1980,JP,3.3175676913619796
1998,ZZ,3.7785119896322987
2010,TF,1.5885170550965955
1999,FJ,5.3219518925404632
2017,MU,3.1232544203941965
1961,FR,2.6348949908100674
1965,KH,1.4134301526721704
1980,GF,5.073222090114716
1964,KH,3.6230197723552227
1979,GA,2.5057938259148833
1965,MG,5.0468551906189667
1980,CM,2.2570795423483117
1978,ZA,2.7175686045785055
1975,AR,1.6217371104430711
1987,CI,4.3693994578318316
1961,AR,5.6923308899926663
1951,SN,3.2259469237480878
1993,NC,6.2790863068794822
1952,ML,2.8099657955853412
1960,NO,2.2455677823787439
1968,SR,4.8667883148313837
1963,GR,5.5715872358720979
1949,SR,4.9197146777074705
1967,SR,4.5424402240454969
1948,SR,4.5000954029452718
2000,TR,3.7169227180944748
2018,KZ,4.07035950994892
2019,RO,3.4355746661916049
2020,SI,4.0902540381549288
1979,RU,4.7667811148585173
1993,BE,3.8024265980753347
1968,LK,6.5218696964227929
1968,PE,6.4113471074746311
1974,LK,6.5787818119537746
1963,BS,4.8271488620686656
1956,BR,6.13600368348717
1965,CO,6.3572100903771611
1955,JM,5.1549242680277079
1987,PN,3.1712008459091572
1965,CL,5.2715157530381962
1990,HN,4.4268159198746915
1964,MU,4.3602962158374829
1975,BW,3.1758906773461417
1952,AU,4.3576785532272284
1982,FJ,5.7752056649382908
1970,IN,4.1986652814695393
1989,SC,4.1865157375764381
1985,CO,7.4809371320793048
1953,CO,6.951425380599999
1967,PE,6.7195403362558368
1966,BR,7.0165033556751446
1967,DM,5.399589238526965
1970,CO,5.9535575203428159
1957,BR,6.314870160842065
2003,GF,4.7679781741407687
1970,EG,4.1545990604993364
1965,VE,5.2849672084577906
1957,AU,6.6406498023486318
1960,PA,5.9913828441138381
2000,VG,3.6676504275339084
1969,GH,4.6194568088204848
1995,GH,2.5052525322928534
1988,PR,4.7862930427819776
1988,GT,6.0227446820820987
1969,CR,5.3112466636489666
1979,HN,4.9505995582562452
1982,VE,7.3765501160751334
1990,BO,6.9785679285468163
1984,CO,7.34043007860312
1967,RW,2.4474776536848974
1971,NZ,1.784696688403788
1989,BO,6.6562243501995377
1963,TZ,5.8669778586628238
1999,PY,6.4353534798813286
1979,CR,6.574891124823381
1996,PY,5.8555075353315846
2015,NI,5.0447000428857924
2021,MG,4.8850782705331364
1994,AR,1.8450042977412915
1971,NI,6.0558523147761338
1991,BO,7.16494217527984
1978,CR,5.6368461362410187
1961,MX,5.48286333161532
2022,GN,5.0400964448185892
2022,AG,3.7902572467293205
2016,LR,4.3232224525212137
1987,TH,4.3710656145266622
1991,CD,4.3518933078325848
1999,JM,4.1245532750774254
1994,SG,3.9250708093894566
1974,ES,2.82949617961887
2007,VN,5.6136021903183986
2015,SB,3.0307705072743651
1964,PT,3.3260886593148209
1966,TH,6.0591519911571474
1962,EC,5.3561246165723517
1982,SN,4.0454945456450107
2008,SC,3.3579265197129287
1967,BE,4.072356141189764
2007,GY,5.482334997081427
2004,BM,4.3414558423492782
2021,MU,3.2958854146863055
2003,PL,4.01041222590681
2002,PT,2.6990721876338979
1989,AX,3.6144158582297869
1971,KE,3.7416096581673215
1995,CV,1.2342678660790765
2015,HU,2.9115988109864839
2023,MX,3.4820788326508914
2023,RO,4.2050448520184132
1993,UG,5.0637137727331982
1948,ZA,6.513310037634148
1957,SC,5.3350219398069152
1980,MW,4.8942156855728287
1961,ZA,5.8571563916226435
1990,GL,4.00689408538577
1999,GL,0.85859031409535869
1968,BE,4.4377224628742251
1991,TJ,3.2682534135068821
1994,TH,4.3901774133079883
1950,JP,5.9203237637113846
1957,DE,2.1901817799785213
1955,AT,3.9924166986727054
1959,GB,2.8623002820513426
1950,GB,2.7091325899752112
1959,GY,3.4738785176066562
1982,CN,5.02265359069631
2015,LA,4.2644796979825328
1968,VE,4.8121115581903036
1978,PT,2.3502282883759138
1993,SC,0.23600656020216396
1972,CR,5.0661717116856542
1975,EC,4.3527968009407294
1982,CZ,0.98205295854142627
1972,ES,2.2429946186164509
1973,AX,3.5224441117450844
1961,AX,4.34298505427083
1980,TR,3.1530204262972696
2010,SG,3.8409494618736795
1960,SG,1.5907720440398769
2002,AQ,1.4643374694941713
1989,HK,3.4744321297244594
2015,CM,5.1453973770821584
1979,BN,3.3748710206062849
1967,BQ,2.2527340996680594
2013,KR,4.0833200894128527
1989,EE,3.4768793452146034
2002,RU,2.1709159184946345
1995,SO,2.9838968338451366
1949,MZ,4.2078727478275164
1994,AQ,1.0372307060647556
2011,GP,2.0582648228548632
1958,UG,4.7246966690499148
1957,ET,4.4937825936921305
1956,CD,5.3784324208800838
1960,KE,5.8161844865193073
1968,PG,3.7175920443618233
1979,BQ,1.7673889912916507
1983,VI,4.0810382666538922
1966,GH,4.4035614079255421
1962,RU,4.1853610043746059
1978,RU,3.933264484056139
1989,NL,2.5865682513511183
1980,TM,1.4839567570512679
2020,BF,4.1203687904836626
1997,IM,3.945460996578166
1949,SE,6.3190456321096784
1999,UG,3.4355693002816587
1963,DO,4.8875289685119716
1956,GH,5.1001812139034559
1971,AU,3.124372846384301
1964,PR,5.2259446950838857
1947,GB,1.2791682504266289
1993,JP,2.2240264136049173
1973,CD,4.4226646347189122
1945,MX,6.1466952403104758
2001,GR,4.7645693697144456
1986,IT,4.7442584361099707
1948,NO,2.3436731989301887
1965,IS,2.3915051021690177
1959,FR,2.4713949112262958
1954,DE,2.5034095643445942
2006,PT,2.9938262503123934
1963,FO,2.3378079660962259
1963,DE,2.2677243053977256
1964,MZ,5.5575168603532639
1965,GT,5.52808977300976
1975,IN,4.909010937846368
1969,TH,4.4889882452762651
1994,GY,6.1049795299837255
1966,MP,4.7275653206713875
1965,GF,5.2631536641360208
1963,NA,4.5022292400632189
1951,CO,7.07877159007698
1947,FJ,6.6839694375499628
1979,VI,2.631244062374325
1951,IS,2.3306312609054078
1966,HN,4.8611931402286661
1965,BE,4.3896629192032517
1990,GY,5.1897891280474111
1975,GF,3.4850267044997922
1966,CD,4.2431396800100289
1948,EG,3.0172850935518589
1973,BR,7.400281417178201
1969,CO,6.515524147260555
2015,MP,3.1306867966005014
1987,MP,2.6559797277106347
1954,SR,4.119748605526615
1946,SR,3.10394997362815
2006,ID,5.0240014184120589
1962,CI,6.1723988510710015
1956,ID,5.5238501176000616
1977,ID,4.4621752433518278
1975,PR,4.0145521462503657
2014,CW,3.8768768602736561
2020,LB,3.4417658969381875
1979,MY,4.3344761138036381
1978,CW,2.5890732756113146
1995,NA,3.522088648230532
2015,BD,4.2609831758661985
1999,EE,2.7109810204807281
1964,SE,3.9751256692131132
1978,IR,3.6104291725772497
2012,LU,3.7110023691667529
1993,GA,5.9069159847880544
1994,GQ,4.8918911360939239
2019,ST,5.1800553298394476
1995,SV,5.280527102253413
1999,GH,5.3571886656436281
2006,SV,4.3150383468650029
2004,CM,5.2175340384840432
1975,BY,1.0986122886681096
2006,MA,3.3497056920967143
1986,CZ,0.92578513543557917
2016,VU,3.367301960671266
2000,PH,5.0378678213995292
1974,AR,4.8794972030848838
1971,TR,2.2740326274087987
1984,ZW,4.9613981428750167
1977,ZW,3.6342906272510045
1968,KE,4.8013896724179768
1974,ET,3.8242281172985222
1992,UA,3.6509168285127078
2006,FM,4.07131804033097
1962,CL,4.5387064283601015
1985,TH,4.3495654053622976
1977,PH,3.7279626273276212
1970,PE,6.9265551471284832
1970,PH,4.3610957574705642
1981,OM,3.8006378142329376
1974,BB,3.8591079362862319
1964,VI,3.0585674836788934
1965,BB,4.0305938884314889
1983,SB,4.1367233538929362
1960,BB,3.4523908748711829
1964,KY,2.3816146306174395
1965,GB,2.9339984634516862
2013,BG,3.5258415546186432
1971,CI,5.14139117027662
1950,CI,4.90757939606961
2002,KE,0.46622264379356421
1992,CY,3.2042086986384937
1998,CM,3.7898193883830551
1999,AI,1.8844948961931702
1989,IS,2.2462767406878874
1954,ZZ,4.4415137526618489
1968,IL,4.2913976549053769
1962,ER,3.226122039546246
1977,CU,3.7401473487402477
1996,ET,5.0165605737484462
2013,NC,3.26353363850425
2019,EH,1.9748748349838579
2009,HU,3.1671424401275621
2011,GM,4.4449254519172374
1990,PT,3.2089552535631363
1967,KE,5.2034372327238465
1992,MW,5.108602080452723
2012,MW,4.9500940402995086
1978,PR,4.54805681679917
1955,PA,3.4752000782672305
1957,KR,3.7200627416614407
1959,VE,6.6135004322268074
1972,LK,6.5462880763583033
1963,AQ,1.4533894289393572
1991,DO,4.76039329790413
1946,FM,5.4799828818886747
1977,LK,6.6964822088888649
1962,RW,2.936874310598129
1965,BO,3.5801442045269485
1967,MR,3.1727263976445395
1955,VE,6.6772001736743753
1988,DO,4.34316844724742
1980,PR,5.1044798298884739
1996,MM,4.223800837714462
1977,VI,4.1404045949215025
1948,DO,5.1062190685679534
1950,NO,2.3347749849931922
1976,CU,2.3537641181959765
1945,MQ,5.1642408822450614
1946,PE,3.6161820646845548
1949,CR,6.2653321328171705
1954,CU,5.7090007564947252
1957,PH,4.8261554154573494
1954,NO,2.4074727605258905
1960,GY,6.0853743515403718
2019,MQ,4.1877742502452024
2019,NG,4.5029440640969023
2020,TG,3.6338303343620515
1956,ST,3.67964202291607
2010,SY,3.410297612196012
1993,AT,2.8272570911983976
1955,CN,4.5686217005176
1975,RW,4.3832582468772836
2010,NZ,3.9103877004722825
1976,CO,7.2925816150631571
1986,GT,4.9977866546521836
1984,CF,5.3385006839959326
1975,PE,5.2129667169707785
1967,BI,4.3474948282619721
1974,CR,5.0805703705016709
1982,PR,4.8024599844926534
1965,PL,3.1255009746124602
1983,KP,2.3689236901048663
1966,PL,3.7027077275183986
1949,BE,5.8501732601024932
1947,BE,4.6918314953834859
1966,BE,4.77954353848275
1959,CZ,1.5097307909073914
2021,TD,2.5453762461689644
2009,DO,4.2521881948488769
1969,NP,3.9798572815374271
1985,NA,2.9373702787551124
1951,IE,2.5742362839475268
1968,GG,1.7230549177926469
2001,FO,2.34752393116224
1987,FO,2.4153771433422428
2012,FO,2.6872529672448748
1962,IE,2.4310833789369815
1956,RU,4.7739213372130509
2003,MW,5.5562107152818374
2002,OM,4.4403671071842572
2007,RO,2.409007855881117
2019,ZZ,3.2336904545116085
2007,PL,3.7342465334110098
1954,IS,2.6132216155502808
1988,GL,4.0842905957732656
1966,GR,6.3014848489415938
1959,SE,4.0196960018533883
1989,GR,0.097877459184385035
1995,GR,5.015578734685791
1954,PT,4.7945649160239894
1988,JP,3.0824021789186529
1976,DO,3.467856730026504
1969,DE,2.4097447854437215
2018,BN,3.8934057207905997
1994,IS,2.4258535543150588
1955,ES,5.5819392465935671
2006,JM,4.5391261583104177
2006,TZ,5.636667930593724
1964,CN,5.1335754030273151
1978,HN,6.3473264324729444
1977,HN,6.0702475606935611
1972,TW,4.42641839034344
1999,AZ,3.65366465311648
2014,AW,3.8860788883170372
2001,HN,5.0848480905794666
2017,ZM,4.4391465904564082
2010,ZZ,2.2383212243543862
1970,WS,1.7246758170768568
1975,DO,4.3555613635942851
1968,DO,6.3323681890420911
1972,NI,4.9704863554863179
1989,PH,5.0980663931753565
1985,TZ,1.9217935496751648
1947,DO,6.2670643982573528
1948,PA,5.31628656053555
2006,BJ,4.108806063584586
1962,BE,5.108102318505539
2005,MH,2.9130626449199468
1985,KW,4.5921756826289926
1971,KR,1.7888786860749601
1972,NA,4.2051149653132294
2022,XK,1.5976756841109347
1975,VI,1.9035874104590143
1965,GH,3.8289337668265979
2013,PF,3.1410663205526248
1948,MH,4.6616877460428912
1969,EG,5.0158315616167553
1964,YE,3.7547220034675348
1983,JM,5.02916994808247
1965,HR,3.9631683530070556
1951,GT,3.8977920138682989
1981,GF,4.87211740045639
1975,GU,3.6238181701959804
1977,AR,0.012851833013782957
1950,CU,4.1618170939949826
1947,IS,3.9613798840192378
1998,GQ,3.6496301070356374
1957,NA,4.89245900302854
1945,GD,4.7462076341780159
1947,LR,6.1620757469802605
1953,VE,7.064680998052939
1964,IM,3.1818784451334876
1990,IM,3.4806656658062476
1994,IM,2.1731792972537969
1977,IM,3.5459986970172745
2001,MM,4.65012075405988
2009,QA,3.928049261326684
2004,AQ,0.850838172504208
1997,MM,4.0667975173347619
1947,BO,4.7694930560146229
1960,IN,5.2768439434377026
1949,BZ,4.6159752653277275
1990,ZW,5.1990757468263187
1995,TO,2.8300824171444861
1973,RU,4.8501106838137256
1954,PE,5.725791884474166
1989,VI,3.85281150711195
1992,FM,4.1724495788001477
2005,HK,4.3107983993933479
1970,ET,4.20505377583458
1962,ZM,4.7997722682069819
2001,MA,4.25837234982082
1992,VN,3.2325943909264092
1989,AT,4.0341856712757869
1993,CZ,1.1333808955725684
1990,AT,3.3256866636851328
1996,CG,2.3063362705074941
2006,NA,4.0252464786636715
1971,FJ,2.1859835912842565
1957,NG,5.7745933009381076
1994,CH,2.3206849327048853
1963,RU,5.1934798316845594
1957,JP,5.6967535427741414
1978,PW,4.8998897756097879
1953,TO,5.9320537473644031
1973,TC,2.6779500033638755
2006,KG,3.8591636345041764
1994,PR,4.2398602893763675
1968,TR,4.1663527699615877
1964,TR,0.52974846533960929
1950,TR,4.0160539475823116
1991,IL,2.2654064712065036
2003,HU,2.8543844735955286
2007,CM,3.9523469948404109
2004,LA,4.7321796580794526
2009,BG,2.9227303822331496
1956,CM,4.9403041701097754
1971,BO,2.96593007086222
1975,IT,2.2744313035117685
1972,WS,4.4830960633774248
1965,GQ,3.429417778388129
1979,TT,5.4032391115792811
1950,NZ,1.5303718131204107
1966,KY,3.3650004967072404
1946,HN,5.9275483359740431
1962,CR,3.9393191791116169
1964,SB,3.7269767712119273
1964,VG,1.8640716852680081
1950,RU,3.9742248047336233
2022,MT,3.5440121446605932
1983,KW,2.2459520807289133
2013,UY,4.3456905154938754
1982,ML,0.94253802411841314
1982,HK,2.7293397724701887
2013,UZ,4.4374134165285577
1972,FJ,4.9731786682559349
2016,MR,2.1275718341380232
2016,IS,2.8958328638365427
2004,CZ,3.607212055329549
2014,KN,3.6348636299821089
1970,PK,3.5178717431878481
2017,LV,4.01298525388345
2009,LV,1.7827203936951552
1997,LV,4.9539624766142936
1981,LV,4.5522903876088767
2004,EE,3.2942718745413253
2009,EE,3.3201486556125124
2010,EE,3.6337464145552079
1971,EE,0.75882717658576526
1949,PG,3.7622841485251457
1950,PG,3.338033430684725
2018,ST,4.2974573663598239
1994,GA,4.2475788984872134
1949,GT,4.0139835867911815
2011,GF,3.6918700020970037
1986,NI,5.1942159487724071
1991,NI,4.1860246093639777
1974,MG,4.7486804054196039
1993,AX,4.0621072250006964
2001,EG,5.1420346276869733
1955,TZ,5.9598089730817341
1954,VE,6.1286815655282165
1974,CN,3.5199591109207926
1961,JO,3.4657359027997257
2013,AI,0.20215309393673378
1950,NC,5.7775742069681861
1972,PH,4.7797735158468289
1961,GY,4.0979643187142267
1953,IQ,1.3592367006650063
1997,EG,2.6750135053358579
2014,AO,4.5639669532605716
1986,AT,3.8308619063356426
1987,GR,4.6236044597326149
2007,DZ,2.2234881579163068
1958,PT,0.32784295038864908
1961,MW,4.3409956273739541
1946,RU,1.2257028018168941
1950,IE,2.3066653355213664
2014,PK,4.0994477101487217
1964,DE,2.56990760837011
2010,EG,4.3458018507856666
1957,RU,3.6163644734096572
1968,MA,4.395878389982391
1973,PR,4.2020952042829354
1986,EE,3.3639402741004916
1978,LT,5.4295947986866295
1985,LT,4.6574397269029717
1975,PK,4.8184458957944605
1958,ZW,5.25639048097229
1960,ZM,4.1108568154318181
1964,ZW,4.6648574404254637
1963,SG,4.512223831631422
1990,PH,5.485745042300576
1971,CV,4.2566887678794121
1973,IT,4.3401784227184832
1999,RO,0.61808165667586246
1980,GL,2.2069423737508065
2007,KZ,3.0242035733301567
2021,SS,2.7839177049395762
2018,EH,3.969053942540409
2009,KZ,4.0092800418356545
2002,HR,3.2731700398600458
1964,PM,1.5117661886498721
2010,GM,4.6429893139370364
1989,AF,1.4846630401392751
1952,LC,0.23379165870645929
1989,MW,5.14633549811232
1967,CG,3.5019058869331285
1962,BS,3.6226314179284724
2004,ZW,4.8660188141849741
1960,MQ,3.9175980133872512
1979,PT,1.9060474687911071
1980,FM,5.33401655688953
1945,MH,3.7387934162079697
1957,AR,4.9243774914233578
1955,NA,3.1219124776868723
1999,BW,4.6597848823443364
2015,NG,4.2141082319746985
2016,ZM,5.0641499564392873
2012,MQ,2.9831100944432771
1983,ZM,3.9156453027590512
2011,GS,2.1717470291710028
1992,CI,6.246762006349166
1970,BJ,3.8132729960823406
2013,BJ,4.4912878992559842
2023,IQ,2.5842212131508151
2023,PL,4.8378416795568029
1953,OM,2.1500602244842355
1951,NZ,2.6354467592475346
1972,NZ,1.2259553754654902
1992,ZM,4.7238498179135133
2016,MP,3.2629387786315092
2018,LS,3.9099307509163013
1978,RS,1.8364393173291798
1956,DK,2.4966827900329895
1997,FM,4.7952227265339067
1984,UM,3.2551105127277413
1993,VN,4.4101790736293456
1996,BD,3.5756739274563838
1995,TN,3.6314720161421263
2009,NG,1.954561948334949
1978,GF,5.1050359417456317
2009,GL,2.3954875523478356
1995,IS,2.5127129375242991
1979,BZ,4.577068649586411
1959,VG,3.7301534245036434
2019,TJ,3.6622921508290283
1965,AW,3.49933866258886
1960,RO,3.2613033862150012
2002,AO,4.1035207961622069
1969,PF,4.0373556234712478
1958,SB,3.7079236468012153
1958,GU,4.5815948714703643
1994,LA,3.1883651989387993
1975,NP,4.1253760713197059
1947,SG,1.9512127473802177
1986,FM,3.1500333768544078
2013,YE,4.3574846473205442
1967,AS,3.3035273031215189
2005,KI,3.2173534610974035
1998,EE,2.7257926805482926
2009,PS,1.6582532908097871
2006,GI,0.92766000141477256
2023,JE,3.3064648706284752
1968,LU,2.473490336352091
1975,MW,5.178051260767476
1971,IE,2.0677537398825545
2009,PF,4.5530966455354935
1995,MQ,3.2761503681785733
2011,CV,3.5263266284079893
2013,VI,3.6276643931794474
2022,LS,3.5270826851152104
1970,AR,4.6764421288131741
2008,SZ,4.6119235210808549
1984,LY,3.5563329890186361
2022,BJ,4.5929498856265152
1991,SA,3.2232732383994116
2012,FM,3.615246413600536
2023,VE,3.281907426742448
2020,CV,3.4842393900658055
2006,AS,3.3781047225136334
2003,IS,2.4418845795012634
1977,AT,3.8956113260677845
1968,AT,3.9312220665608755
1982,HR,2.4620052368610112
1988,LR,4.6517324813408436
1992,ZA,3.431862242005228
2000,NA,3.8282291625540275
1982,NA,4.319980505091995
1981,SZ,3.1341624585866481
1982,ZW,4.9415237471020781
1952,MZ,5.4091490036281824
1993,GH,3.1483786541866259
1979,SJ,3.6583827744575856
2015,MR,3.8757013675785106
1989,FM,3.0722038338507494
2014,RO,3.1920300935710819
1958,NI,2.2631363057256326
1956,UY,3.11439639530866
1945,CH,3.5428474190279808
1969,RE,3.3203623230396762
1949,SK,4.5260527069215017
1947,DE,1.0062036058379813
1961,PT,4.0665748256181367
1959,AT,4.1747343434044115
1974,RU,3.0133589656656374
1957,SK,3.6996160694997453
1998,SN,4.2250732730046483
1994,DO,3.9250344182541812
2005,LR,3.3355862963259582
1961,ZM,4.5502315819090322
1977,NC,3.8564580958901367
1947,GQ,3.5371688144078357
1992,KM,3.7957137935045178
2005,SV,4.2574831503928854
2006,YT,1.3027239088863214
2000,RO,3.909763711579858
2015,TJ,2.8776862372887351
1984,CW,1.4385412974946488
1986,NA,4.802291089458973
2018,EG,2.8128093110737229
1988,ZZ,4.9845022565672075
1952,UA,3.7845997475198949
1972,BO,4.9133305779616334
1960,GH,2.9855552817181104
2012,SD,3.7451924164427886
1964,EE,1.5070307615509728
1948,GL,3.8042612579221622
1979,TO,1.4778325980137936
1975,ZZ,4.6258843358459742
1963,MQ,2.9993481407918021
1954,GY,5.1561766764982488
1955,GH,3.0956716763690832
1985,AO,3.0003565662588274
1988,TO,3.4552862772893893
1961,IS,2.3999915132309479
1972,GY,2.7495233920224287
1996,AL,2.8065417281326615
2017,IM,3.6824284379429488
2023,ZA,3.2399472035845873
1951,TR,3.919029641235686
1991,MT,4.5928085674082908
1991,AO,2.22115406921606
1977,RO,2.9595749320333056
1978,HR,3.8429654797592105
1952,BA,0.90025605126853692
2003,GU,3.7041854538263781
1975,NF,1.8794372732738609
2003,QA,4.1551983878218781
1964,GN,3.9028520859640792
2017,NF,3.0188532168833886
2001,LC,3.5506967305828083
1998,AF,0.69314718055994529
2003,CG,2.5304641794649703
2011,SO,1.5847066489166137
2010,CI,3.1190581146327325
1992,UY,3.4407170608205018
2023,VN,4.3796419874614312
1960,MT,1.0397207708399179
1984,GH,3.02786948614715
1985,TG,2.8268381932125184
1979,VA,1.0258281670063674
1958,CM,5.2500338361868257
2015,VU,2.7184954801930012
1971,CH,4.7906803900814241
1988,LU,1.3704632436288886
1974,LU,2.8133554045006153
1995,LU,1.5680010638607573
1961,LU,2.6659061052967621
2014,ME,3.4899581091158507
1988,SG,3.5127738644805016
2019,MP,3.2123287970548446
2019,FJ,3.4010520915711546
2009,SY,3.4608476455005666
2023,LR,3.99968142896617
1956,PT,4.5356705508056159
1974,CY,2.6377693731822869
1946,IL,2.466577143604936
2004,KI,3.2089733538673877
1994,HU,2.0666938363421083
1994,AX,3.8663007921672792
1952,SR,3.8481255751733108
1960,CM,4.6531322951204288
2013,ZW,4.9858342379368246
2005,LU,1.6589996401772014
2014,AM,4.1582961505350751
1997,NC,4.4476830625155124
2014,FM,3.4953964766312429
2002,KI,0.21510626696133031
1979,DZ,4.5790174083870374
1970,GY,4.3456549400338105
2002,MU,1.874677434826485
1973,KY,2.2965876087585482
1988,HK,3.0684673813102594
2002,VC,3.2367587622995071
2021,CV,3.2804738990007314
1946,DK,3.4423248855985733
1966,RO,4.1191457036142349
1946,RO,3.6830650872443798
1978,RO,3.174921093556947
2014,BA,3.6976256978025046
